invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,day_name,month_name,year
2738,WALM052,Mansfield,Fashion accessories,$83,2,01-01-2021,21:28:00,Ewallet,5,0.57,Friday,January,2021
2739,WALM076,Huntsville,Home and lifestyle,$20,3,19-04-2021,13:55:00,Ewallet,9,0.33,Monday,April,2021
2740,WALM018,Frisco,Fashion accessories,$71,3,27-05-2022,11:29:00,Ewallet,4,0.48,Friday,May,2022
2741,WALM005,Fort Worth,Home and lifestyle,$47,2,15-07-2022,07:13:00,Ewallet,5,0.48,Friday,July,2022
2742,WALM015,Grand Prairie,Fashion accessories,$52,1,14-08-2020,12:17:00,Ewallet,9,0.48,Friday,August,2020
2743,WALM037,League City,Home and lifestyle,$30,2,27-10-2020,14:33:00,Ewallet,7,0.48,Tuesday,October,2020
2744,WALM007,Arlington,Fashion accessories,$25,2,02-02-2020,14:42:00,Ewallet,6,0.48,Sunday,February,2020
2745,WALM051,New Braunfels,Home and lifestyle,$28,3,09-08-2020,09:26:00,Ewallet,6,0.48,Sunday,August,2020
2746,WALM006,El Paso,Fashion accessories,$28,2,30-05-2023,17:14:00,Ewallet,5,0.48,Tuesday,May,2023
2747,WALM016,Brownsville,Home and lifestyle,$31,2,26-07-2023,15:16:00,Ewallet,6,0.48,Wednesday,July,2023
2748,WALM090,Brownwood,Fashion accessories,$25,2,01-07-2021,19:22:00,Ewallet,4,0.33,Thursday,July,2021
2749,WALM016,Brownsville,Home and lifestyle,$41,2,03-03-2023,19:45:00,Ewallet,7,0.48,Friday,March,2023
2750,WALM042,Bryan,Fashion accessories,$53,2,26-04-2021,11:57:00,Ewallet,7,0.48,Monday,April,2021
2751,WALM091,Little Elm,Home and lifestyle,$68,1,01-10-2020,15:38:00,Ewallet,7,0.33,Thursday,October,2020
2752,WALM044,Pharr,Fashion accessories,$53,1,04-09-2022,07:12:00,Ewallet,4,0.48,Sunday,September,2022
2753,WALM066,Grapevine,Home and lifestyle,$76,2,22-12-2023,16:05:00,Ewallet,4,0.33,Friday,December,2023
2754,WALM007,Arlington,Fashion accessories,$55,2,02-02-2023,10:29:00,Ewallet,5,0.48,Thursday,February,2023
2755,WALM064,Bedford,Home and lifestyle,$41,3,29-04-2022,07:57:00,Ewallet,9,0.33,Friday,April,2022
2756,WALM080,Nacogdoches,Fashion accessories,$63,2,13-04-2020,09:46:00,Ewallet,9,0.33,Monday,April,2020
2757,WALM072,Lancaster,Home and lifestyle,$74,3,08-11-2022,06:07:00,Ewallet,9,0.33,Tuesday,November,2022
2758,WALM044,Pharr,Fashion accessories,$64,3,20-03-2023,19:05:00,Ewallet,7,0.48,Monday,March,2023
2759,WALM096,Eagle Pass,Home and lifestyle,$40,1,11-10-2022,08:28:00,Ewallet,7,0.33,Tuesday,October,2022
2760,WALM004,Austin,Fashion accessories,$82,2,06-08-2020,20:55:00,Ewallet,9,0.48,Thursday,August,2020
2761,WALM069,Rockwall,Home and lifestyle,$50,1,03-03-2022,18:58:00,Ewallet,7,0.33,Thursday,March,2022
2762,WALM048,Harlingen,Fashion accessories,$66,1,23-01-2021,11:11:00,Ewallet,6,0.48,Saturday,January,2021
2763,WALM095,Big Spring,Home and lifestyle,$55,2,07-04-2022,17:25:00,Ewallet,4,0.33,Thursday,April,2022
2764,WALM078,Del Rio,Fashion accessories,$83,3,06-12-2023,07:08:00,Ewallet,5,0.33,Wednesday,December,2023
2765,WALM085,Kerrville,Home and lifestyle,$61,3,25-12-2023,06:33:00,Ewallet,5,0.33,Monday,December,2023
2766,WALM063,Georgetown,Fashion accessories,$82,2,09-05-2021,20:18:00,Ewallet,9,0.33,Sunday,May,2021
2767,WALM009,Plano,Home and lifestyle,$47,3,03-01-2021,20:38:00,Ewallet,4,0.48,Sunday,January,2021
2768,WALM002,Dallas,Fashion accessories,$58,1,16-10-2022,11:46:00,Ewallet,4,0.36,Sunday,October,2022
2769,WALM083,Farmers Branch,Home and lifestyle,$69,2,29-07-2020,06:57:00,Ewallet,4,0.33,Wednesday,July,2020
2770,WALM096,Eagle Pass,Fashion accessories,$82,3,10-06-2022,10:51:00,Ewallet,6,0.18,Friday,June,2022
2771,WALM013,Irving,Home and lifestyle,$17,2,26-05-2022,16:58:00,Ewallet,6,0.48,Thursday,May,2022
2772,WALM063,Georgetown,Fashion accessories,$67,1,23-10-2023,20:08:00,Ewallet,5,0.33,Monday,October,2023
2773,WALM081,Friendswood,Home and lifestyle,$80,1,03-07-2021,12:17:00,Ewallet,5,0.33,Saturday,July,2021
2774,WALM043,Baytown,Fashion accessories,$24,3,21-12-2020,19:28:00,Ewallet,9,0.48,Monday,December,2020
2775,WALM044,Pharr,Home and lifestyle,$30,1,11-06-2020,09:11:00,Ewallet,8,0.48,Thursday,June,2020
2776,WALM009,Plano,Fashion accessories,$40,1,16-06-2023,20:16:00,Ewallet,6,0.48,Friday,June,2023
2777,WALM066,Grapevine,Home and lifestyle,$71,3,21-04-2021,10:07:00,Ewallet,8,0.33,Wednesday,April,2021
2778,WALM044,Pharr,Fashion accessories,$65,3,19-03-2022,15:28:00,Ewallet,7,0.48,Saturday,March,2022
2779,WALM078,Del Rio,Home and lifestyle,$73,1,10-02-2020,15:02:00,Ewallet,8,0.33,Monday,February,2020
2780,WALM071,Lufkin,Fashion accessories,$74,2,27-04-2023,08:05:00,Ewallet,5,0.33,Thursday,April,2023
2781,WALM028,Odessa,Home and lifestyle,$62,2,24-09-2022,16:08:00,Ewallet,6,0.48,Saturday,September,2022
2782,WALM021,McAllen,Fashion accessories,$23,3,27-12-2022,21:46:00,Ewallet,9,0.48,Tuesday,December,2022
2783,WALM022,Mesquite,Home and lifestyle,$34,3,07-03-2022,18:17:00,Ewallet,5,0.48,Monday,March,2022
2784,WALM064,Bedford,Fashion accessories,$57,1,19-05-2023,15:04:00,Ewallet,7,0.33,Friday,May,2023
2785,WALM072,Lancaster,Home and lifestyle,$27,1,22-09-2021,16:08:00,Ewallet,6,0.33,Wednesday,September,2021
2786,WALM088,Cleburne,Fashion accessories,$36,2,27-03-2020,21:16:00,Ewallet,9,0.33,Friday,March,2020
2787,WALM078,Del Rio,Home and lifestyle,$51,3,08-01-2021,18:37:00,Ewallet,6,0.33,Friday,January,2021
2788,WALM094,Alamo,Fashion accessories,$19,1,10-05-2023,17:16:00,Ewallet,8,0.33,Wednesday,May,2023
2789,WALM097,Alice,Home and lifestyle,$68,3,29-07-2023,10:26:00,Ewallet,7,0.18,Saturday,July,2023
2790,WALM090,Brownwood,Fashion accessories,$57,1,29-11-2022,07:16:00,Ewallet,7,0.33,Tuesday,November,2022
2791,WALM012,Garland,Home and lifestyle,$70,3,22-05-2023,22:03:00,Ewallet,4,0.48,Monday,May,2023
2792,WALM014,Amarillo,Fashion accessories,$52,1,19-08-2023,21:42:00,Ewallet,5,0.48,Saturday,August,2023
2793,WALM008,Corpus Christi,Home and lifestyle,$15,3,09-04-2023,14:06:00,Ewallet,5,0.48,Sunday,April,2023
2794,WALM041,Mission,Fashion accessories,$22,1,03-03-2021,06:58:00,Ewallet,7,0.48,Wednesday,March,2021
2795,WALM010,Laredo,Home and lifestyle,$25,2,14-12-2020,12:09:00,Ewallet,4,0.48,Monday,December,2020
2796,WALM080,Nacogdoches,Fashion accessories,$68,1,18-09-2023,17:22:00,Ewallet,7,0.33,Monday,September,2023
2797,WALM027,Abilene,Home and lifestyle,$84,3,31-05-2023,06:22:00,Ewallet,8,0.48,Wednesday,May,2023
2798,WALM066,Grapevine,Fashion accessories,$64,2,05-02-2020,17:02:00,Ewallet,5,0.33,Wednesday,February,2020
2799,WALM062,Galveston,Home and lifestyle,$78,2,13-03-2021,19:57:00,Ewallet,8,0.33,Saturday,March,2021
2800,WALM067,Haltom City,Fashion accessories,$46,1,27-03-2023,22:00:00,Ewallet,8,0.33,Monday,March,2023
2801,WALM058,Port Arthur,Home and lifestyle,$81,3,18-10-2020,18:13:00,Ewallet,4,0.33,Sunday,October,2020
2802,WALM080,Nacogdoches,Fashion accessories,$74,2,18-02-2020,15:19:00,Ewallet,5,0.33,Tuesday,February,2020
2803,WALM067,Haltom City,Home and lifestyle,$77,3,24-01-2020,14:14:00,Ewallet,7,0.33,Friday,January,2020
2804,WALM043,Baytown,Fashion accessories,$15,3,16-09-2023,09:04:00,Ewallet,6,0.48,Saturday,September,2023
2805,WALM100,Canyon,Home and lifestyle,$71,1,17-03-2022,20:16:00,Ewallet,4,0.18,Thursday,March,2022
2806,WALM017,McKinney,Fashion accessories,$66,2,02-11-2020,19:04:00,Ewallet,5,0.48,Monday,November,2020
2807,WALM076,Huntsville,Home and lifestyle,$18,1,22-01-2023,10:06:00,Ewallet,8,0.33,Sunday,January,2023
2808,WALM026,Denton,Fashion accessories,$79,3,15-12-2022,16:30:00,Ewallet,8,0.48,Thursday,December,2022
2809,WALM026,Denton,Home and lifestyle,$61,1,09-06-2023,18:07:00,Ewallet,6,0.48,Friday,June,2023
2810,WALM078,Del Rio,Fashion accessories,$70,1,02-03-2021,11:08:00,Ewallet,4,0.33,Tuesday,March,2021
2811,WALM059,Pflugerville,Home and lifestyle,$57,2,25-08-2022,09:17:00,Ewallet,9,0.33,Thursday,August,2022
2812,WALM070,Hurst,Fashion accessories,$20,3,01-06-2021,19:22:00,Ewallet,6,0.33,Tuesday,June,2021
2813,WALM090,Brownwood,Home and lifestyle,$77,1,24-02-2021,21:50:00,Ewallet,6,0.33,Wednesday,February,2021
2814,WALM085,Kerrville,Fashion accessories,$73,2,23-04-2022,20:39:00,Ewallet,6,0.33,Saturday,April,2022
2815,WALM097,Alice,Home and lifestyle,$19,3,14-02-2021,20:42:00,Ewallet,4,0.18,Sunday,February,2021
2816,WALM015,Grand Prairie,Fashion accessories,$28,2,22-02-2022,08:41:00,Ewallet,4,0.48,Tuesday,February,2022
2817,WALM030,Richardson,Home and lifestyle,$57,2,25-01-2020,21:41:00,Ewallet,7,0.48,Saturday,January,2020
2818,WALM066,Grapevine,Fashion accessories,$29,1,11-11-2022,15:08:00,Ewallet,6,0.33,Friday,November,2022
2819,WALM079,La Porte,Home and lifestyle,$82,1,17-12-2020,12:11:00,Ewallet,4,0.33,Thursday,December,2020
2820,WALM023,Midland,Electronic accessories,$17,1,31-12-2022,08:03:00,Ewallet,6,0.48,Saturday,December,2022
2821,WALM013,Irving,Electronic accessories,$16,1,23-07-2023,10:32:00,Ewallet,5,0.48,Sunday,July,2023
2822,WALM100,Canyon,Electronic accessories,$52,2,01-11-2020,06:50:00,Ewallet,5,0.18,Sunday,November,2020
2823,WALM098,Mineral Wells,Electronic accessories,$51,1,11-11-2023,22:48:00,Ewallet,8,0.18,Saturday,November,2023
2824,WALM061,Cedar Park,Electronic accessories,$63,3,28-09-2023,15:42:00,Ewallet,8,0.33,Thursday,September,2023
2825,WALM030,Richardson,Electronic accessories,$58,3,26-01-2022,22:08:00,Ewallet,7,0.48,Wednesday,January,2022
2826,WALM016,Brownsville,Electronic accessories,$47,3,07-08-2023,22:20:00,Ewallet,6,0.48,Monday,August,2023
2827,WALM095,Big Spring,Electronic accessories,$75,2,12-02-2021,12:31:00,Ewallet,8,0.33,Friday,February,2021
2828,WALM026,Denton,Electronic accessories,$15,2,10-02-2020,10:16:00,Ewallet,9,0.48,Monday,February,2020
2829,WALM019,Pasadena,Electronic accessories,$21,2,12-08-2021,06:36:00,Ewallet,8,0.48,Thursday,August,2021
2830,WALM061,Cedar Park,Electronic accessories,$50,3,04-06-2020,17:38:00,Ewallet,5,0.33,Thursday,June,2020
2831,WALM013,Irving,Electronic accessories,$35,2,28-07-2022,11:53:00,Ewallet,8,0.48,Thursday,July,2022
2832,WALM080,Nacogdoches,Electronic accessories,$24,3,20-01-2020,15:41:00,Ewallet,8,0.33,Monday,January,2020
2833,WALM022,Mesquite,Electronic accessories,$70,2,14-05-2022,20:45:00,Ewallet,7,0.48,Saturday,May,2022
2834,WALM016,Brownsville,Electronic accessories,$79,2,18-02-2020,16:56:00,Ewallet,5,0.48,Tuesday,February,2020
2835,WALM070,Hurst,Electronic accessories,$79,2,16-02-2023,22:53:00,Ewallet,5,0.33,Thursday,February,2023
2836,WALM072,Lancaster,Electronic accessories,$21,2,16-06-2022,15:05:00,Ewallet,9,0.33,Thursday,June,2022
2837,WALM030,Richardson,Electronic accessories,$60,2,25-09-2023,16:02:00,Ewallet,6,0.48,Monday,September,2023
2838,WALM057,Euless,Electronic accessories,$33,3,30-11-2021,11:21:00,Ewallet,5,0.33,Tuesday,November,2021
2839,WALM058,Port Arthur,Home and lifestyle,$51,2,05-08-2020,14:58:00,Ewallet,8,0.33,Wednesday,August,2020
2840,WALM041,Mission,Fashion accessories,$27,2,21-08-2020,12:43:00,Ewallet,7,0.48,Friday,August,2020
2841,WALM057,Euless,Home and lifestyle,$68,3,04-01-2021,07:12:00,Ewallet,5,0.33,Monday,January,2021
2842,WALM040,Edinburg,Fashion accessories,$48,1,21-12-2023,10:33:00,Ewallet,9,0.48,Thursday,December,2023
2843,WALM053,Conroe,Home and lifestyle,$25,1,14-12-2021,14:37:00,Ewallet,5,0.57,Tuesday,December,2021
2844,WALM037,League City,Fashion accessories,$61,3,12-02-2023,09:47:00,Ewallet,5,0.48,Sunday,February,2023
2845,WALM030,Richardson,Home and lifestyle,$24,3,26-03-2022,17:37:00,Ewallet,7,0.48,Saturday,March,2022
2846,WALM061,Cedar Park,Fashion accessories,$70,2,05-10-2023,07:50:00,Ewallet,4,0.33,Thursday,October,2023
2847,WALM036,Allen,Home and lifestyle,$69,3,07-12-2020,13:37:00,Ewallet,9,0.48,Monday,December,2020
2848,WALM044,Pharr,Fashion accessories,$63,1,05-06-2021,09:44:00,Ewallet,5,0.48,Saturday,June,2021
2849,WALM078,Del Rio,Home and lifestyle,$58,3,19-05-2020,15:57:00,Ewallet,4,0.33,Tuesday,May,2020
2850,WALM088,Cleburne,Fashion accessories,$85,1,01-03-2022,17:17:00,Ewallet,9,0.33,Tuesday,March,2022
2851,WALM047,Flower Mound,Home and lifestyle,$38,3,03-03-2022,13:55:00,Ewallet,5,0.48,Thursday,March,2022
2852,WALM020,Killeen,Fashion accessories,$44,1,07-08-2020,21:08:00,Ewallet,6,0.48,Friday,August,2020
2853,WALM066,Grapevine,Home and lifestyle,$66,3,24-10-2021,15:08:00,Ewallet,7,0.33,Sunday,October,2021
2854,WALM022,Mesquite,Fashion accessories,$35,1,21-01-2022,07:33:00,Ewallet,8,0.48,Friday,January,2022
2855,WALM043,Baytown,Home and lifestyle,$43,1,25-10-2021,06:04:00,Ewallet,9,0.48,Monday,October,2021
2856,WALM097,Alice,Fashion accessories,$15,2,30-03-2021,06:40:00,Ewallet,5,0.18,Tuesday,March,2021
2857,WALM024,Carrollton,Home and lifestyle,$31,1,01-03-2022,12:33:00,Ewallet,4,0.48,Tuesday,March,2022
2858,WALM022,Mesquite,Fashion accessories,$29,3,27-06-2022,20:07:00,Ewallet,5,0.48,Monday,June,2022
2859,WALM008,Corpus Christi,Home and lifestyle,$65,2,18-05-2022,18:33:00,Ewallet,8,0.48,Wednesday,May,2022
2860,WALM094,Alamo,Fashion accessories,$33,2,12-10-2020,16:30:00,Ewallet,9,0.33,Monday,October,2020
2861,WALM092,Lake Jackson,Home and lifestyle,$28,1,09-09-2021,17:12:00,Ewallet,8,0.33,Thursday,September,2021
2862,WALM009,Plano,Fashion accessories,$17,3,21-04-2023,21:15:00,Ewallet,9,0.48,Friday,April,2023
2863,WALM028,Odessa,Home and lifestyle,$28,2,21-11-2021,08:09:00,Ewallet,5,0.48,Sunday,November,2021
2864,WALM023,Midland,Fashion accessories,$64,3,14-12-2021,14:29:00,Ewallet,9,0.48,Tuesday,December,2021
2865,WALM039,Longview,Home and lifestyle,$84,3,26-08-2023,13:59:00,Ewallet,6,0.48,Saturday,August,2023
2866,WALM053,Conroe,Fashion accessories,$25,3,04-02-2020,19:12:00,Ewallet,7,0.21,Tuesday,February,2020
2867,WALM095,Big Spring,Home and lifestyle,$57,1,01-03-2020,20:58:00,Ewallet,6,0.33,Sunday,March,2020
2868,WALM048,Harlingen,Fashion accessories,$76,3,15-02-2021,21:48:00,Ewallet,8,0.48,Monday,February,2021
2869,WALM061,Cedar Park,Home and lifestyle,$53,1,29-12-2022,07:40:00,Ewallet,5,0.33,Thursday,December,2022
2870,WALM005,Fort Worth,Fashion accessories,$40,2,19-07-2023,17:57:00,Ewallet,6,0.48,Wednesday,July,2023
2871,WALM015,Grand Prairie,Home and lifestyle,$36,2,27-08-2020,16:09:00,Ewallet,9,0.48,Thursday,August,2020
2872,WALM085,Kerrville,Fashion accessories,$69,3,03-05-2022,18:17:00,Ewallet,9,0.33,Tuesday,May,2022
2873,WALM049,North Richland Hills,Home and lifestyle,$17,1,11-05-2022,19:12:00,Ewallet,7,0.48,Wednesday,May,2022
2874,WALM063,Georgetown,Fashion accessories,$27,1,09-04-2023,21:56:00,Ewallet,8,0.33,Sunday,April,2023
2875,WALM010,Laredo,Home and lifestyle,$31,3,29-06-2022,16:13:00,Ewallet,9,0.48,Wednesday,June,2022
2876,WALM095,Big Spring,Fashion accessories,$82,3,29-09-2021,21:46:00,Ewallet,5,0.33,Wednesday,September,2021
2877,WALM018,Frisco,Home and lifestyle,$37,3,17-01-2021,12:22:00,Ewallet,7,0.48,Sunday,January,2021
2878,WALM007,Arlington,Fashion accessories,$69,1,04-03-2021,13:18:00,Ewallet,6,0.48,Thursday,March,2021
2879,WALM030,Richardson,Home and lifestyle,$36,3,25-12-2023,19:26:00,Ewallet,4,0.48,Monday,December,2023
2880,WALM045,Missouri City,Fashion accessories,$33,1,15-03-2021,15:08:00,Credit card,5,0.48,Monday,March,2021
2881,WALM004,Austin,Home and lifestyle,$73,1,21-05-2020,21:22:00,Ewallet,7,0.48,Thursday,May,2020
2882,WALM017,McKinney,Fashion accessories,$32,1,18-11-2023,10:43:00,Ewallet,4,0.48,Saturday,November,2023
2883,WALM078,Del Rio,Home and lifestyle,$19,2,09-06-2021,22:36:00,Ewallet,5,0.33,Wednesday,June,2021
2884,WALM016,Brownsville,Fashion accessories,$77,3,02-07-2022,18:50:00,Ewallet,6,0.48,Saturday,July,2022
2885,WALM033,Pearland,Home and lifestyle,$78,1,14-08-2020,20:53:00,Ewallet,7,0.48,Friday,August,2020
2886,WALM091,Little Elm,Fashion accessories,$62,3,26-04-2020,07:43:00,Ewallet,5,0.33,Sunday,April,2020
2887,WALM028,Odessa,Home and lifestyle,$85,2,26-02-2020,19:58:00,Ewallet,9,0.48,Wednesday,February,2020
2888,WALM051,New Braunfels,Fashion accessories,$29,1,12-06-2020,17:33:00,Ewallet,5,0.57,Friday,June,2020
2889,WALM090,Brownwood,Home and lifestyle,$80,3,23-12-2023,11:19:00,Ewallet,8,0.33,Saturday,December,2023
2890,WALM049,North Richland Hills,Fashion accessories,$17,3,25-11-2022,17:01:00,Ewallet,5,0.48,Friday,November,2022
2891,WALM096,Eagle Pass,Home and lifestyle,$83,3,27-10-2021,10:32:00,Ewallet,5,0.33,Wednesday,October,2021
2892,WALM047,Flower Mound,Fashion accessories,$37,1,29-06-2022,12:48:00,Ewallet,7,0.48,Wednesday,June,2022
2893,WALM058,Port Arthur,Home and lifestyle,$34,2,30-04-2022,12:21:00,Ewallet,7,0.33,Saturday,April,2022
2894,WALM078,Del Rio,Fashion accessories,$69,3,01-05-2021,08:50:00,Ewallet,5,0.33,Saturday,May,2021
2895,WALM092,Lake Jackson,Home and lifestyle,$16,2,19-02-2022,15:14:00,Ewallet,8,0.33,Saturday,February,2022
2896,WALM022,Mesquite,Fashion accessories,$52,1,20-05-2022,09:06:00,Ewallet,4,0.48,Friday,May,2022
2897,WALM097,Alice,Home and lifestyle,$16,1,01-10-2021,08:25:00,Ewallet,8,0.18,Friday,October,2021
2898,WALM019,Pasadena,Fashion accessories,$81,3,17-09-2021,06:57:00,Ewallet,6,0.48,Friday,September,2021
2899,WALM042,Bryan,Home and lifestyle,$15,2,25-06-2022,20:50:00,Ewallet,6,0.48,Saturday,June,2022
2900,WALM083,Farmers Branch,Fashion accessories,$40,3,02-10-2021,19:05:00,Ewallet,9,0.33,Saturday,October,2021
2901,WALM092,Lake Jackson,Home and lifestyle,$51,1,19-05-2022,06:53:00,Ewallet,8,0.33,Thursday,May,2022
2902,WALM019,Pasadena,Fashion accessories,$30,3,13-04-2021,13:14:00,Ewallet,5,0.48,Tuesday,April,2021
2903,WALM052,Mansfield,Home and lifestyle,$48,3,20-11-2020,16:18:00,Ewallet,6,0.57,Friday,November,2020
2904,WALM098,Mineral Wells,Fashion accessories,$36,3,30-05-2022,16:36:00,Ewallet,6,0.18,Monday,May,2022
2905,WALM001,Houston,Home and lifestyle,$26,1,11-03-2021,21:51:00,Ewallet,4,0.36,Thursday,March,2021
2906,WALM080,Nacogdoches,Fashion accessories,$78,1,19-03-2022,07:46:00,Ewallet,6,0.33,Saturday,March,2022
2907,WALM047,Flower Mound,Home and lifestyle,$48,2,19-04-2023,09:23:00,Ewallet,5,0.48,Wednesday,April,2023
2908,WALM027,Abilene,Fashion accessories,$23,3,02-05-2022,15:12:00,Ewallet,4,0.48,Monday,May,2022
2909,WALM052,Mansfield,Home and lifestyle,$85,3,21-08-2021,15:05:00,Ewallet,8,0.57,Saturday,August,2021
2910,WALM053,Conroe,Fashion accessories,$48,2,25-08-2023,11:44:00,Ewallet,8,0.21,Friday,August,2023
2911,WALM070,Hurst,Home and lifestyle,$45,2,26-05-2022,06:24:00,Ewallet,8,0.33,Thursday,May,2022
2912,WALM049,North Richland Hills,Fashion accessories,$73,2,06-10-2023,22:17:00,Ewallet,9,0.48,Friday,October,2023
2913,WALM049,North Richland Hills,Home and lifestyle,$73,2,25-07-2021,22:58:00,Ewallet,6,0.48,Sunday,July,2021
2914,WALM071,Lufkin,Fashion accessories,$44,1,19-05-2023,14:28:00,Ewallet,8,0.33,Friday,May,2023
2915,WALM007,Arlington,Home and lifestyle,$66,1,22-04-2022,13:38:00,Ewallet,4,0.48,Friday,April,2022
2916,WALM096,Eagle Pass,Fashion accessories,$81,1,15-10-2020,12:46:00,Ewallet,4,0.18,Thursday,October,2020
2917,WALM002,Dallas,Home and lifestyle,$63,1,26-12-2022,16:59:00,Ewallet,7,0.36,Monday,December,2022
2918,WALM067,Haltom City,Fashion accessories,$21,1,16-05-2021,13:08:00,Ewallet,4,0.33,Sunday,May,2021
2919,WALM067,Haltom City,Home and lifestyle,$80,3,26-06-2022,11:30:00,Ewallet,4,0.33,Sunday,June,2022
2920,WALM098,Mineral Wells,Fashion accessories,$67,2,26-07-2021,18:13:00,Ewallet,8,0.18,Monday,July,2021
2921,WALM026,Denton,Home and lifestyle,$18,1,13-12-2022,17:47:00,Ewallet,8,0.48,Tuesday,December,2022
2922,WALM015,Grand Prairie,Fashion accessories,$83,2,13-02-2023,09:45:00,Ewallet,4,0.48,Monday,February,2023
2923,WALM013,Irving,Home and lifestyle,$64,3,06-04-2022,16:02:00,Ewallet,5,0.48,Wednesday,April,2022
2924,WALM045,Missouri City,Fashion accessories,$52,1,04-07-2021,18:02:00,Credit card,5,0.48,Sunday,July,2021
2925,WALM083,Farmers Branch,Home and lifestyle,$84,3,28-10-2021,22:07:00,Ewallet,9,0.33,Thursday,October,2021
2926,WALM033,Pearland,Fashion accessories,$40,1,21-10-2022,13:47:00,Ewallet,5,0.48,Friday,October,2022
2927,WALM100,Canyon,Home and lifestyle,$51,3,02-04-2022,06:57:00,Ewallet,7,0.18,Saturday,April,2022
2928,WALM004,Austin,Fashion accessories,$62,3,06-08-2023,12:13:00,Ewallet,7,0.48,Sunday,August,2023
2929,WALM022,Mesquite,Home and lifestyle,$57,2,16-07-2021,08:36:00,Ewallet,8,0.48,Friday,July,2021
2930,WALM047,Flower Mound,Fashion accessories,$66,3,15-12-2022,08:22:00,Ewallet,5,0.48,Thursday,December,2022
2931,WALM076,Huntsville,Home and lifestyle,$71,2,09-08-2022,11:10:00,Ewallet,6,0.33,Tuesday,August,2022
2932,WALM010,Laredo,Fashion accessories,$24,1,09-03-2020,19:11:00,Ewallet,5,0.48,Monday,March,2020
2933,WALM027,Abilene,Home and lifestyle,$83,1,16-05-2021,13:09:00,Ewallet,9,0.48,Sunday,May,2021
2934,WALM016,Brownsville,Fashion accessories,$45,1,11-12-2022,17:26:00,Ewallet,7,0.48,Sunday,December,2022
2935,WALM062,Galveston,Home and lifestyle,$67,3,29-03-2020,20:50:00,Ewallet,4,0.33,Sunday,March,2020
2936,WALM048,Harlingen,Fashion accessories,$81,3,27-02-2022,18:15:00,Ewallet,8,0.48,Sunday,February,2022
2937,WALM012,Garland,Home and lifestyle,$61,3,25-11-2023,14:25:00,Ewallet,5,0.48,Saturday,November,2023
2938,WALM059,Pflugerville,Fashion accessories,$77,2,27-10-2022,13:52:00,Ewallet,4,0.33,Thursday,October,2022
2939,WALM093,Angleton,Home and lifestyle,$30,1,06-04-2023,19:09:00,Ewallet,6,0.33,Thursday,April,2023
2940,WALM022,Mesquite,Fashion accessories,$77,2,15-10-2020,12:58:00,Ewallet,6,0.48,Thursday,October,2020
2941,WALM033,Pearland,Home and lifestyle,$42,1,20-02-2022,13:55:00,Ewallet,9,0.48,Sunday,February,2022
2942,WALM034,College Station,Fashion accessories,$51,1,14-11-2020,08:47:00,Ewallet,5,0.48,Saturday,November,2020
2943,WALM004,Austin,Home and lifestyle,$83,2,09-01-2022,07:20:00,Ewallet,9,0.48,Sunday,January,2022
2944,WALM100,Canyon,Fashion accessories,$32,3,30-12-2023,22:10:00,Ewallet,4,0.18,Saturday,December,2023
